reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,processed_text
A10SN04N185NZD,B007WTAJTO,Jenova,"[0, 0]","This microSD card is perfect, I'm using this on my Sony DSC-TX200V Cyber-Shot and it works the camera took few second to format card and it was ready to stored pictures and video excellent. The costumer service they help me by replacing my card that broke by sending me a new one and it came super fast the card, I will definitely recommend this card and happy that the costumer service they answer me quick and they werer fast. I will definitely buy from this guys. Thanks...",5,perfect microSD and costumer service.,1361059200,17-02-2013,659,0,0,microsd card perfect use sony dsctxv cybershot work camera take second format card ready store picture video excellent costumer service help replace card break send new one come super fast card definitely recommend card happy costumer service answer quick werer fast definitely buy guy thank
A2C5WV9EDDVQCP,B007WTAJTO,"J. Enrique Ortiz ""okje""","[0, 0]","I bought it for a Samsung s3 and had continuous problems of messages saying it wasn't connected, etc.  Replaced it wit the equivalent Trascend and never had a problem for the past several months.  It would work on a PC with ana adapater and then failed to format in any device so I had to RMA given the lifetime guarantee.  A hassle.",2,"Didn't work on Galaxy s3, and finally neither in any other device",1402185600,06-08-2014,124,0,0,buy samsung continuous problem message say connect etc replace wit equivalent trascend never problem past several month would work ana adapater fail format device rma give lifetime guarantee hassle
A15MM78R3WY34F,B007WTAJTO,Jerald Mendiola,"[0, 0]","This is exactly what I need.Plenty space for just about anything.Works on computers/laptops, PSPs w/adapter, cameras, camcorders, etc.",5,Perfect,1387238400,17-12-2013,356,0,0,exactly needplenty space anythingworks computerslaptops psps wadapter camera camcorder etc
AOHJKIFK9XQPC,B007WTAJTO,"Jeremy Kowalski ""Just Jeremy""","[0, 0]","It's fast, its small, its pretty cheap.  I put one in a usb reader to use as a thumb drive.",5,Best Card For The Money,1384992000,21-11-2013,382,0,0,fast small pretty cheap put one usb reader use thumb drive
AHA7D2A0EWVYR,B007WTAJTO,Jer,"[0, 0]",Use this all the time in the GoPro. It's a great buy! Super cool that it comes with a SD adapter too!,5,Perfect for GoPro Hero 3+ Black,1402099200,06-07-2014,155,0,0,use time gopro great buy super cool come adapter
A2WIV8SU87H7BI,B007WTAJTO,JERILEE MONAGHAN,"[0, 0]",Hard to rate a memory hard in very many words. This memory card does what it suppose to do and I haven't had any problems.,5,Works great,1401494400,31-05-2014,191,0,0,hard rate memory hard many word memory card suppose problem
A1YLM766ODEGFT,B007WTAJTO,Jermaine B.,"[0, 0]","I had an HTC EVO DESIGN 4G and I added this card to it. It was like 4x faster to transfer files to it from a computer and games like N.O.V.A. 2 which put a massive amount of files on your microSD loads so much faster. I put ALL my apps on my SD and noticed no difference in performance of the games or apps.I had one problem though, and it was that my phone would repeatedly say that the card was unmounted or it couldn't find the card. Popping of the battery cover and pulling out the card and reinserting would fix this, or just a reboot. I thought this was the fault of the card, but since I have upgraded to an HTC EVO 4G LTE, I have had no Issues with the card.So, If you have issues with your phone not reading the card, IT MIGHT BE YOUR PHONE.",5,NO COMPLAINTS!!!,1391904000,02-09-2014,97,0,0,htc evo design add card like fast transfer file computer game like nova put massive amount file microsd load much fast put apps notice difference performance game appsi one problem though phone would repeatedly say card unmounted could find card pop battery cover pull card reinserting would fix reboot think fault card since upgrade htc evo lte issue cardso issue phone read card might phone
A2KW2LCO5QUWOI,B007WTAJTO,"Jerrod Kowalski ""Jerrod Kowalski""","[0, 0]","this is the minimum speed class you want for video recording. there are faster ones, but this does the job and the value is good. make sure to check and see if the camera you are putting this in can take a card of this capacity. seems odd but some don't use a card of more than 32GB, so check first. also check web sites for firmware updates. many cameras did not take these at first but do now. what more can you say about a commodity like memory, get it and store stuff like crazy. to be fair at 1080p this will hold an insane amount of video and images, more than you are likely to shoot on a 2 week trip, but you can always use the extra space as storage and maybe this format will work in your new 4k camera; you will need 65GB then for sure...",5,work great with high def action and video cams,1389830400,16-01-2014,326,0,0,minimum speed class want video record fast one job value good make sure check see camera put take card capacity seem odd use card check first also check web sit firmware update many camera take first say commodity like memory get store stuff like crazy fair hold insane amount video image likely shoot week trip always use extra space storage maybe format work new camera need sure
A379EZKX7CZPKH,B007WTAJTO,Jerry Dexter,"[0, 0]",It is all you can expected for a 32GB SD card. I never tested the read/write speed but it never had a problem for music and videos.,5,Good SD card,1377129600,22-08-2013,473,0,0,expect card never test readwrite speed never problem music video
A3AHUTCNUOAKU8,B007WTAJTO,Jerry Heald,"[0, 0]",This memory card has been working flawlessly. Prices have been dropping nicely. Amazing the storage capacity in something so small.,5,Good performance and value,1373760000,14-07-2013,512,0,0,memory card work flawlessly price drop nicely amaze storage capacity something small
AAW2MBLF0DZIT,B007WTAJTO,Jerry,"[0, 0]",Easy install in to the S4 and expansion of memory was completed with out issue.  Product works as it is advertised.,5,Works,1369612800,27-05-2013,560,0,0,easy install expansion memory complete issue product work advertise
A2HZQ065F1IG3F,B007WTAJTO,Jerry,"[0, 0]",Good priced memory comes in plain white wrapper and an adaptor for SD card size. It didn't forget what I put on it so I guess it works.,4,It's memory,1388880000,01-05-2014,221,0,0,good price memory come plain white wrapper adaptor card size forget put guess work
A3T2F40NCAB6TO,B007WTAJTO,jerry,"[0, 0]",Got this for my sweetie. Her tablet has 32 on board. She likes books and this will hold a lot. That and the quality and price are great.,5,for my sweeties tablet,1401667200,06-02-2014,305,0,0,get sweetie tablet board like book hold lot quality price great
A128TMIL90NMS5,B007WTAJTO,Jerry,"[0, 0]",The memory is fine but the adapter that it came with was useless.  I did not contact the seller about it since I had another to use.,4,I like it.,1359244800,27-01-2013,680,0,0,memory fine adapter come useless contact seller since another use
ABP8EJH4TZKXS,B007WTAJTO,Jerry L. Harper,"[0, 0]",SanDisk Ultra 64 GB class 10 used as extra storage space for Surface RT. Everything worked as expected. Well worth the money.,5,Extra storage space for Surface RT.,1384041600,11-10-2013,423,0,0,sandisk ultra class use extra storage space surface everything work expect well worth money
A3OEZP1IXEON4,B007WTAJTO,Jerry N. Owens,"[0, 0]",This item works great with the Garmin Dash Cam 10 and Garmin hand held topographic GPS. Good value/deal for the money.,4,Good deal,1399507200,05-08-2014,125,0,0,item work great garmin dash cam garmin hand hold topographic gps good valuedeal money
A2O5LFRY1R43VU,B007WTAJTO,jerry-one,"[0, 0]","I would recommend this memory card to anyone that has a  cell phone, or a tablet pc.  This memory card is fast and efficient.",4,This is a great memory card.,1391990400,02-10-2014,67,0,0,would recommend memory card anyone cell phone tablet memory card fast efficient
ANTGWQ77LNKB3,B007WTAJTO,"Jerry Sanchez ""piratesanchez""","[0, 0]","I placed this memory card in my Bluetooth speaker, I then loaded it up with different genders of music and it plays beatifully.",5,Bluetooth memory,1402876800,16-06-2014,175,0,0,place memory card bluetooth speaker load different gender music play beatifully
A680RUE1FDO8B,B007WTAJTO,Jerry Saperstein,"[8, 10]","My Samsung Galaxy S4 now has 119GB of fast microSDXC flash card storage available. At Amazon's rather amazing price, it works out to 94 cents a Gigabyte. Way back when, in the early days of hard drive storage, I paid as much as $500 per Megabyte!This little hummer is fast. The package and ads claim read speeds up to 30 MB/s. My own CrystalMark tests indicate 33.77 MB/s Read and 28.80 MB/s Write.With storage capacity like this and continuing software development, the smartphone and small tablet just might be the future of computing.My initial impression is simple one of awe: 119GB of usable storage in a chip not even the size of my thumbnail.If you have a device that will support microSDXC cards, buy one of these. You can never have too much storage, but you will definitely be hard-pressed to fill this card up with your personally useful data.Great device - great buy.Jerry",5,Incredible simply incredible.,1395014400,17-03-2014,266,8,10,samsung galaxy fast microsdxc flash card storage available amazon rather amaze price work cent gigabyte way back early day hard drive storage pay much per megabytethis little hummer fast package ad claim read speed mb crystalmark test indicate mb read mb writewith storage capacity like continue software development smartphone small tablet might future computingmy initial impression simple one awe usable storage chip even size thumbnailif device support microsdxc card buy one never much storage definitely hardpressed fill card personally useful datagreat device great buyjerry
A2J9ZFTZCV3714,B007WTAJTO,Jerry Solomon,"[0, 0]",SanDisk 16gb sd card. Does it's job the way it's supposed to. I use it in my tablet and have zero complaints.,5,Yep,1395273600,20-03-2014,263,0,0,sandisk card job way suppose use tablet zero complaint
A1NA03MA07ZQJR,B007WTAJTO,jerzy p.,"[0, 0]",Quickly went bad. I used it for maybe 2 weeks. Better keep your receipt. Too bad i didn't.Bad deal. period.,3,so-so...,1374796800,26-07-2013,500,0,0,quickly go bad use maybe week good keep receipt bad didntbad deal period
A1JEE8I76DYW2Q,B007WTAJTO,"Jess Baidwan ""Mr. Tidbit""","[0, 0]","It is so painful when you just buy that new gadget and a new and better one comes along, bummer. But this great  little card helps you keep the envy at bay becuase while they might have the fastest, you can wow them with content: A huge library of Movies, songs and apps right at your fingertips becuase you have this baby in  your phone, buy one as insurance from phone and tablet envy.EnjoyPS format it in your device, this will ensure compatability, in most cases.Update: 4 months later: Still doing its job. Lots of space for apps, music and movies and still happy with my device. No problems or troubles to report. Good product.Enjoy.Jb",5,Keep your smart phone or tablet happy,1358208000,15-01-2013,692,0,0,painful buy new gadget new good one come along bummer great little card help keep envy bay becuase might fast wow content huge library movie song apps right fingertip becuase baby phone buy one insurance phone tablet envyenjoyps format device ensure compatability casesupdate month late still job lot space apps music movie still happy device problem trouble report good productenjoyjb
